,,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
2007,9,30,24.71633333,1.827373248,22.73,23.3275,24.125,25.5025,29.86,30,74.82066667,4.912175537,69.56,70.685,73.705,76.9925,88.19,30,141.33,4.405024561,133.2,138.45,140.5,144.4,149.2,30,195.6966667,1.722164503,193.2,194.55,195.4,196.4,200.3,30,240.85,8.958130578,228.8,233.575,239.3,247.125,260.7,30,436.5466667,9.348897532,422.3,428.7,435.85,443.75,454.2
2007,10,31,23.02709677,4.042872076,19.5,20.305,21.42,23.5,33.75,31,70.07870968,10.73298956,61.96,63.025,65.27,68.77,98.42,31,137.8677419,16.96815423,124.7,127.35,131.3,135.8,178,31,193.3,8.735559513,187,188.3,190.2,193.1,219.7,31,230.9774194,30.27165572,208.1,211.2,217.4,227.65,303.5,31,424.2903226,37.04824202,396,399.55,408.3,421.65,500.4
2007,11,30,24.33133333,0.800244503,23.24,23.68,24.105,24.7025,26.42,30,73.64633333,2.835722232,69.29,72.04,73.305,74.4225,80.64,30,152.14,5.759585713,145.5,147.475,150.25,155.925,165.8,30,237.69,5.583556523,223.2,234.675,239.85,242.05,243.1,30,250.12,9.261094,239.3,243.025,247.4,255.2,272.9,30,487.8166667,3.736131443,482.5,485.075,487.2,489.8,496
2007,12,31,26.47225806,3.134591637,23.64,24.045,25.82,27.75,35.98,31,72.9883871,5.3539251,67.33,69.18,70.54,78.935,83.57,31,145.3354839,3.699418728,142.1,143.1,143.8,145.8,155,31,243.8387097,0.758804946,243.2,243.5,243.5,243.7,246.6,31,244.7903226,9.689766246,236.4,237.5,238.4,254.8,263,31,488.6548387,10.22440997,480,481.05,481.9,498.45,507.6
2008,1,31,32.38774194,6.155467331,24.78,26.93,31.05,36.495,42.99,31,76.4216129,5.335940465,69.67,72.41,75.14,80.065,87.15,31,155.2548387,5.121903208,146.9,151.55,154.7,159.65,162.7,31,257.1,6.604796237,237,251.55,260.4,262.35,262.9,31,264.0580645,5.771815093,247.7,260.95,263.8,267.1,275,31,521.1709677,9.461296372,484.7,523.2,524.4,526.3,527.4
2008,2,29,28.82034483,2.885377523,25.34,26.75,28.17,30.09,37.11,29,81.38793103,5.106947914,73.44,77.25,80.15,84.27,95.23,29,160.5793103,6.180058906,147.2,158.9,162.3,163.3,168.9,29,270.2724138,5.7969756,260.7,265.2,273,275.2,275.8,29,270.7862069,7.103657214,258.4,265.7,271.4,276,284.2,29,541.0724138,6.175926567,523.9,537.5,542.9,545.9,548.2
2008,3,31,26.28483871,1.648619364,24.09,24.91,25.68,27.61,29.32,31,77.72935484,2.357658352,72.63,76.205,77.43,79.215,83.53,31,157.4935484,1.405687373,155.1,156.15,157.8,158.35,159.8,31,271.9516129,1.142765933,270.6,271.3,271.5,272.05,274.9,31,261.5,3.836838977,254.9,258.6,261.3,264.4,270.1,31,533.4580645,3.548311729,526.9,531,533.2,535.9,541.4
2008,4,30,26.72433333,1.922847535,23.77,25.16,26.67,28.0225,30.8,30,81.582,4.644351705,74.61,77.3975,81.855,85.33,90.83,30,164.71,5.255955571,155.4,160.9,164.7,167.35,175.6,30,278.4133333,5.716565965,269.4,272.55,279.55,283.425,285.7,30,273.01,10.31638636,254.3,265.6,274.05,279.65,293.3,30,551.4133333,12.03124476,524.2,545.475,553.45,558.625,571.1
2008,5,31,26.80483871,1.354643547,25.32,25.855,26.41,27.225,31.16,31,81.63483871,3.67643203,77.86,79.33,80.54,82.89,92.71,31,165.183871,5.573873385,157.5,161.5,164.6,166.65,178.4,31,280.8548387,6.014861523,269.1,276.7,281.2,285.7,289.7,31,273.6225806,9.877169287,261.1,266.85,271.2,277.05,300,31,554.4741935,14.26043402,530.2,544.2,553.4,561.35,583.1
2008,6,30,25.61,1.536002425,23.51,24.4,25.13,26.62,29.92,30,76.92333333,3.680478167,71.83,74.1825,76.15,79.77,87.23,30,151.19,3.951459791,143.9,147.95,153.05,154.175,156.8,30,251.4933333,9.467255122,239.9,242.375,250.9,259.4,268.1,30,253.73,7.712871016,240.3,247.075,255.35,260.275,265.3,30,505.2166667,12.54767689,483.9,497.85,502.15,514.05,528
2008,7,31,26.05806452,1.620942975,23.17,25.05,26,26.975,30.2,31,78.69709677,3.427212856,72.18,76.695,78.33,80.79,88.25,31,152.6580645,2.703796614,146.7,151,152.9,154.45,157.6,31,235.2322581,2.877312067,231.4,231.95,236.1,237.65,239.9,31,257.4193548,6.682186237,242.1,254.05,258,261.25,272.1,31,492.6516129,7.345060516,474.3,489.7,493.3,497.3,503.5
2008,8,31,23.78806452,2.837063528,20.38,22.16,23.15,24.425,32.85,31,72.10322581,7.243744146,63.84,67.65,69.72,74.83,93.13,31,142.0387097,9.864166713,129,134.3,140,147.85,163.7,31,219.8580645,7.56297006,208.7,213.5,219.5,226.85,231.4,31,237.9322581,18.67298203,214.1,224.55,233.4,248.2,282,31,457.7903226,21.20580667,423.8,441.25,457.5,475.55,491.9
2008,9,30,24.87466667,2.141086951,21.72,23.4925,24.68,25.905,30.89,30,75.14533333,4.982673243,67.62,71.555,75.295,78.0175,86.97,30,146.6133333,6.148379845,136.8,141.3,147.35,150.55,158.8,30,216.9733333,2.114634285,213.1,215.15,217.65,218.8,219.2,30,246.6266667,11.74698592,226.4,236.975,248.95,254.925,266.2,30,463.6133333,12.63475593,439.7,453.25,468.1,472.8,481.9
2008,10,31,24.91741935,1.26477394,22.83,24.1,24.87,25.43,28.86,31,75.06709677,2.611394511,70.85,73.08,74.35,76.975,81.62,31,146.6193548,3.246887674,142.2,144,146.2,148.7,153.9,31,220.4580645,1.754000037,216.5,219.7,220.4,221,224.3,31,246.6032258,5.595920173,236.4,242.45,246.3,250.25,258.8,31,467.0419355,5.645043501,456.4,463.05,466.2,472.2,476.7
2008,11,30,26.86366667,3.290779683,22.53,23.7625,26.88,29.79,33.07,30,74.214,3.522616191,69.59,72.01,73.11,74.76,82.49,30,148.0433333,2.768253942,143.4,145.6,148.5,150.2,152,30,230.7366667,3.83041218,224.6,227.675,230.1,234.175,237,30,249.12,7.565456888,236.3,242.8,252.4,255.1,260.7,30,479.8633333,10.58807017,465,469.4,486.1,488.8,497.7
2008,12,31,28.67290323,1.352933094,26.62,27.655,28.94,29.68,31.19,31,82.28645161,4.358292899,72.95,79.715,83.3,84.545,94.91,31,162.9548387,6.03665684,153.2,157.6,162.3,168.1,174.2,31,259.0677419,15.05320314,237.5,243.85,261.2,274.8,276.8,31,273.9129032,9.191000741,259.7,267.15,274.7,280.35,295.7,31,532.9806452,20.57087617,503.9,506.4,543.3,549.4,553.3
2009,1,31,32.20129032,4.07869239,26.56,29.35,31.72,34.035,43.13,31,80.59483871,5.628151189,74.19,75.895,80.02,84.06,97.51,31,162.2322581,10.21523004,149.2,154.35,159.6,170.75,184.1,31,286.0193548,8.212730742,265.4,279.1,286.4,293.5,296.8,31,275.0290323,12.4365642,255.9,265.85,270.4,279.7,305.5,31,561.0645161,17.04215457,521.3,548.15,557.9,576.3,588.8
2009,2,28,33.12214286,5.056279819,25.62,28.1825,34.355,36.6325,43.54,28,84.66892857,7.8458554,73.7,78.0675,84.64,90.79,98.04,28,154.3571429,5.561336675,147.4,148.475,154.15,159.775,162.3,28,272.6928571,1.896766951,270.1,271.6,272.5,273,277.7,28,272.1464286,4.153756189,264.7,268.9,272.7,275.625,277.6,28,544.8321429,5.142924199,536.9,541.125,544.1,547.475,555.1
2009,3,31,28.49774194,2.748148115,24.68,26.625,27.75,30.08,35.64,31,84.07774194,4.830595346,77.22,79.73,83.29,87.935,93.74,31,166.9612903,5.756484889,155,162.95,165.3,172.25,178.3,31,281.6677419,8.022484532,271.6,274.65,277.4,290.1,292,31,279.5387097,9.133698682,263.7,272.7,280.1,285.3,300.3,31,561.2,13.42956937,539.5,550.05,562.1,573.05,581.1
2009,4,30,26.78833333,1.752826453,24.59,25.5875,26.6,27.5275,32.36,30,82.47766667,3.856243199,76.75,80.015,81.745,83.91,93.71,30,169.4333333,4.395478345,162.2,166.45,168.4,172,180.8,30,292.0733333,4.101297804,284.9,289.225,291.4,294.975,299.3,30,278.6966667,9.014336602,263.6,273.575,277.3,282.65,300.1,30,570.7566667,11.48833541,548.5,564.8,570.6,575.325,595.2
2009,5,31,28.47967742,1.909588933,24.29,27.115,28.68,30.255,31.25,31,85.82096774,4.841165393,75.87,82.195,86.89,89.755,93.13,31,172.2870968,6.153088218,159.4,167.85,174.1,177.1,179.3,31,291.2548387,6.068269314,280.3,287.05,293.3,295.4,299.2,31,286.5870968,11.79171296,260.4,280.75,290.9,295.5,301.2,31,577.8322581,15.20402111,542.8,568.35,583.1,588.85,595.5
2009,6,30,27.825,2.229440551,24.37,26.3425,27.64,29.005,33.55,30,85.204,5.72551374,75.62,81.8075,84.705,88.1225,98.8,30,174.1666667,7.718555043,159.1,171.125,174,178.75,189.5,30,298.6733333,6.99910996,282.1,295.025,298.55,303.825,309.3,30,287.2,14.97439193,259.1,279.525,287.8,293.6,314.6,30,585.88,20.35419808,541.2,577.4,587.95,599.3,618.1
2009,7,31,26.12612903,1.724180341,23.71,24.43,26.49,27.385,29.16,31,78.6,4.474540572,73.17,74.645,76.45,83.075,86.41,31,155.1387097,4.90276639,148.3,150.8,153.7,160,164,31,261.0225806,8.84389468,252.2,253.25,257,267.1,279.9,31,259.8677419,10.00744347,246.6,251.55,255.3,270.4,278.1,31,520.8806452,8.598853387,503.6,514.7,522.5,526.2,536.9
2009,8,31,26.61580645,1.20343058,24.92,25.7,26.48,27.35,29.91,31,80.50709677,2.799758553,76,78.195,80.2,82.37,86.44,31,158.9935484,2.952957329,153.6,156.8,159.3,161.5,163.5,31,256.0193548,2.291348854,252.7,253.65,256.6,258.1,259,31,266.1096774,5.99362744,256,261.45,267.2,270.7,276.3,31,522.116129,7.272418065,510.3,515.05,522.8,527.8,534.8
2009,9,30,24.956,1.891683432,23.1,23.5125,24.405,26.07,31.28,30,75.16433333,5.499746504,69.98,71.475,74.37,75.785,95.12,30,149.0433333,7.363361458,141.1,143.6,147.9,151.125,167.4,30,243.0133333,5.076431908,236.2,238.625,242.3,246.825,252.5,30,249.16,13.81642201,234.8,239.225,247.3,250.525,286.8,30,492.18,15.55354267,471.5,478.375,493.1,499.5,523.8
2009,10,31,25.52,1.576529945,23.61,24.555,25.23,25.98,30.56,31,77.63290323,3.878083886,72.88,74.89,76.53,80.14,88.69,31,155.2677419,3.845116998,149.5,152.5,155.1,156.55,163.3,31,250.3741935,2.025663306,246.1,249.05,249.8,251.6,255.8,31,258.4290323,7.997507676,246.6,252.5,256.9,263.25,275.2,31,508.8,8.732086425,495.7,503.85,507.3,512.35,527.6
2009,11,30,28.098,2.125612934,25.58,26.8825,27.4,28.7775,34.87,30,85.25333333,5.750111443,78.13,81.2525,84.41,87.405,104.3,30,174.22,8.282070373,163.1,169.15,173.25,175.4,197.6,30,292.6133333,19.88296331,257.2,273.475,299.9,307.175,321.1,30,287.5666667,14.76102354,267.1,278.6,286.85,291.5,335.6,30,580.1866667,28.58043379,541.4,550.375,583.75,597.875,637
2009,12,31,36.40258065,6.465589928,27.33,30.695,34.18,43.495,45.81,31,86.83709677,5.199469328,79.95,82.38,85.55,90.33,98.67,31,174.4870968,5.07666176,166.1,171.1,174.8,177.45,186.8,31,302.3387097,4.824843861,294.8,298.55,300.9,307.1,310.6,31,297.7290323,9.630063812,274.3,292.75,296.7,305.95,312.6,31,600.0709677,11.37225259,570.3,593,602.1,608.5,617.3
2010,1,31,38.71032258,7.437614082,27.8,30.83,43.9,45.575,45.81,31,106.0241935,13.40657296,88.96,95.975,100.2,117.4,132.4,31,168.4419355,16.29025832,151.1,154.65,163.4,179.8,206.7,31,288.9870968,12.02022579,274.3,278.4,286.7,296.55,311.5,31,313.183871,17.25238335,295.3,298,308.5,323.35,362.7,31,602.1645161,21.19033661,576.5,586.65,597.3,607.3,648.6
2010,2,28,41.97107143,6.329802138,28.13,40.085,45.81,45.81,45.81,28,109.7860714,11.76111557,94.01,101.775,103.3,119.675,132.9,28,167.7107143,5.209061854,160.2,163,168.05,171.2,179,28,290.525,8.115811043,281.2,282.9,288.9,296.225,307.4,28,319.4821429,5.822374059,310.7,315.9,317.9,323.275,330.8,28,610.0178571,6.319403017,601.6,604.4,609.7,613.925,622.1
2010,3,31,28.76193548,2.500332537,25.02,26.775,28.73,31.1,33.09,31,98.91225806,14.73566008,79.33,85.78,93.13,114.7,118.1,31,174.4870968,9.082244287,163.4,166.6,174.3,178.45,198.6,31,295.716129,12.28739454,280.5,282.5,302.7,304.9,312.5,31,302.1516129,14.06027195,276.3,290.75,303.4,312.95,332.3,31,597.8709677,10.13631075,583.5,591,595.6,601.4,624.3
2010,4,30,25.74633333,1.415628247,24,24.6825,25.51,26.485,29.74,30,79.57633333,3.00504918,74.65,77.2,79.165,81.1775,87.15,30,164.5533333,4.552811434,158.4,161.1,164.2,167.4,175.7,30,288.2,8.420582337,277.2,280.875,287.7,293.15,304.8,30,269.8733333,7.32181122,258.8,264.5,269.15,274.325,285.5,30,558.0733333,14.27138283,539.3,545.875,554.85,568.375,590.3
2010,5,31,26.35967742,1.925364873,23.96,24.865,26.13,27.67,32.15,31,79.74483871,4.844515023,73.64,75.175,77.97,83.855,90.3,31,160.2967742,5.650987163,151.7,155.25,160.1,165.55,169.7,31,270.1064516,3.425681001,263.4,268.1,271,272.25,276.6,31,266.4,11.50330387,251,254.4,263.9,276.4,287,31,536.5064516,12.00835641,516.2,524.05,540.1,547.1,551.3
2010,6,30,25.17166667,1.264267768,22.9,24.4675,25.005,26.0375,27.42,30,76.333,3.241645123,70.38,74.5725,76.01,77.9075,82.74,30,153.28,6.497447775,142.9,148.5,152.35,158.8,164.5,30,258.32,9.893585522,240.8,249.825,259.65,267.25,271.1,30,254.7866667,10.6514928,236.2,247.85,253.6,261.825,274.3,30,513.1033333,20.30857613,477,498.6,513,529.15,545.4
2010,7,31,24.61322581,2.271902855,20.99,22.825,24.91,26.265,29.39,31,73.84193548,5.398828527,65.58,69.45,72.78,78.115,83.93,31,142.9483871,4.896112129,134.4,139.45,142,147.65,150.1,31,225.2870968,6.43706672,215.2,221.2,223.7,228.65,239.5,31,241.3967742,11.07924437,221.8,233.5,240.9,250.05,260.2,31,466.6903226,10.43945576,450.6,457.6,467.3,474.75,485.1
2010,8,31,26.04870968,1.702384097,23.17,24.745,26.12,27.29,29.74,31,77.39064516,4.149614388,70.55,74.15,76.21,80.61,85,31,143.9419355,6.584971485,136.3,138.5,139.8,150.6,153.9,31,207.0903226,3.584164695,203.1,204.4,206.2,208.9,215.1,31,247.3870968,11.02602201,230.6,238,243,257.85,264.8,31,454.4741935,9.997498612,437,446.05,455.8,462.3,470.9
2010,9,30,23.63066667,3.497940215,20.51,21.55,22.38,23.6825,32.91,30,71.365,9.060880581,63.56,66.035,68.125,72.19,96.55,30,139.11,11.1990563,126.8,131.3,136.5,143.475,174.3,30,200.2466667,4.812607963,192.8,196,200.55,204.175,207.2,30,234.1066667,22.46695556,211.7,219.375,227.45,240.2,303.8,30,434.37,24.07762089,405,416.15,429.9,446.675,507.6
2010,10,31,26.52129032,1.497711013,24.27,25.4,26.28,27.535,29.76,31,80.80419355,4.04274558,75.2,78.155,79.71,82.88,92.6,31,160.9225806,7.281973619,154.1,155.95,157.8,162.2,183.4,31,249.9129032,8.636964819,217.6,250.85,252.5,253.7,258.7,31,268.2483871,11.99921861,255.2,261.15,264.2,271.25,305.8,31,518.1645161,6.612944296,507.1,513.7,517.3,523.75,530.7
2010,11,30,26.261,1.362344202,24.6,25.3825,25.67,26.95,30.08,30,78.56233333,3.352091147,72.68,76.2775,78.08,80.2025,87.1,30,160.61,2.830907007,155.6,158.95,160.25,161.55,166.3,30,268.4633333,3.901412948,259.5,267.05,270.35,271.2,271.6,30,265.43,6.50379995,255.5,260.7,264.55,269.125,280.5,30,533.89,5.658521191,522.7,529.875,534.4,538.35,543.1
2010,12,31,39.6883871,4.728355667,30.13,37.59,40.05,44.985,45.53,31,82.06645161,5.437711865,74.4,77.66,81.21,86.125,95.03,31,156.0064516,11.77327299,141.1,145.95,153.2,165.5,179.4,31,278.9225806,5.863315881,269,274,279.3,284.35,286.8,31,277.7709677,7.606190179,270.4,272.85,275.6,278.05,299.3,31,556.6774194,9.346967768,545.9,548.7,553.3,564.55,574.6
2011,1,31,36.02677419,3.040562872,29.42,34.01,36.25,37.215,42.75,31,103.79,3.812851077,90.39,101.05,104.7,106.65,109.2,31,139.3451613,1.828631311,134.8,138.1,138.6,141.1,142.1,31,259.6387097,4.545230278,252.3,255.95,259.5,263.35,267.5,31,279.1709677,3.838506094,266.7,277.2,278.8,280.1,288.2,31,538.7967742,4.289248875,523.7,536.8,538.3,540.9,546.5
2011,2,28,29.6425,4.177171314,24.16,26.895,29.27,31.855,40.74,28,114.3964286,5.541458702,100.8,112.575,114.9,117.525,122.6,28,147.9928571,8.627128983,138.1,144.15,145.5,148.225,170.8,28,248.9928571,1.597203244,247.3,247.675,248.55,249.9,253.3,28,292.0321429,5.418695591,283.9,288.175,292.1,294.1,304.6,28,541.0107143,6.466113337,531.3,536.2,540.65,544.4,554.9
2011,3,31,27.71258065,2.038193592,24.61,26.06,27.55,29.035,32.04,31,83.8316129,6.187631802,76.92,79.255,81.72,87.25,102.1,31,172.7806452,8.493700385,161.4,164.2,172.6,180.65,186.7,31,291.7774194,13.15463694,257.1,286.6,293.5,301.2,309.4,31,284.3354839,15.71902347,266.5,269.8,281.3,297.05,313,31,576.116129,18.31400369,554.1,561.95,570.1,592.7,613.4
2011,4,30,27.353,1.644900479,24.81,26.0125,26.895,28.61,30.53,30,83.907,3.779604203,78.04,80.73,83.17,86.6225,92.41,30,169.3033333,5.327319526,161.6,165.025,169.35,173.125,180.8,30,288.6366667,5.360743858,281.8,283.55,288.85,292.4,297.7,30,280.5633333,9.433377401,264.4,273.35,279.4,288.125,302.7,30,569.1833333,12.16430854,547.2,559.425,572.5,576.125,594.8
2011,5,31,27.77580645,1.251062946,26.03,26.905,27.55,28.61,30.93,31,84.33806452,2.28980264,80.33,83.15,84.26,85.41,90.04,31,169.6645161,2.599557448,164.4,168,169.7,171.25,174.6,31,287.8258065,3.26853359,279.3,287.3,288.8,290.25,290.9,31,281.783871,5.216901812,270.8,278.7,281.5,285.1,293.4,31,569.616129,7.646659261,550.1,565.95,570.6,574.3,582.2
2011,6,30,25.199,1.158829225,23.63,24.3775,25.05,25.81,29.01,30,75.91333333,2.813002241,71.86,73.7225,75.575,77.2875,84.15,30,151.3566667,4.800911073,144.6,148.675,150.15,153.2,162.9,30,256.85,11.81120888,240.2,246.375,255.6,266.075,277.9,30,252.47,6.557709335,242,248.575,251.95,256.4,267.8,30,509.32,15.89132055,490.5,496.025,505.45,516.825,545.7
2011,7,31,24.72548387,1.922898574,22.4,23.285,24.11,25.895,29.92,31,74.98774194,5.292932212,68.47,70.465,73.29,78.81,87.85,31,147.9064516,6.198006964,137.5,143.4,147.4,152.25,158.9,31,232.2129032,4.15986714,223.1,229.6,234,234.7,239.1,31,247.6225806,12.46209479,229.2,236.45,245.7,258.35,273.8,31,479.8258065,15.61104241,453,466,480.6,493.15,507.8
2011,8,31,23.11129032,1.189307199,21.16,22.22,22.92,23.76,26.06,31,69.16903226,1.863270163,65.26,67.98,69.21,70.585,72.57,31,130.7322581,3.269188186,125.2,128.75,129.7,133.35,137.1,31,206.8806452,8.9268292,192.2,199.45,206.8,214.3,222.1,31,223.0193548,5.165940983,211.6,220.4,223.1,226.35,233.1,31,429.8741935,13.59558673,403.8,420.8,429.7,440.8,455.1
2011,9,30,26.44933333,2.564262256,21.02,24.7425,26.375,27.2925,35.69,30,79.24866667,7.83133526,64.67,74.49,79.44,81.8275,103.2,30,153.2866667,15.77505087,124.1,150.5,154.1,161.125,187.3,30,226.8666667,20.01787707,188.7,221.9,238.95,239.5,240,30,258.9733333,24.19002264,210.3,250.775,260.55,267.425,314.3,30,485.84,36.09147,401.5,490.425,499.9,503.625,520.2
2011,10,31,26.32290323,2.382771766,23.01,24.555,25.93,27.57,32.62,31,80.15354839,5.621485301,71.33,75.92,80.51,83.445,90.54,31,159.8806452,7.860764142,146.7,152.5,161.6,166.8,171.3,31,253.1225806,12.51595541,239.2,240.8,252.5,266.7,270.3,31,266.3645161,14.70862668,241.7,253.6,270.1,276.8,290.3,31,519.483871,23.51742753,480.9,494.65,532.6,538.65,546.1
2011,11,30,27.53933333,1.915297642,24.66,26.26,27.185,28.775,33.06,30,81.869,4.761080253,75.76,78.8925,81.15,84.2975,97.08,30,164.57,6.412764749,158.3,161.125,163.25,164.75,189.9,30,275.34,4.756237284,270.6,273.425,274.25,275.5,295.6,30,273.97,12.01866795,259.3,267,273,276.575,312.1,30,549.3,15.89630189,533.4,539.375,546.5,552.2,607.6
2011,12,31,28.98129032,1.586021736,26.65,27.845,28.8,29.93,32.91,31,82.89322581,3.333284053,77.29,80.915,82.02,84.085,91.84,31,171.1290323,4.472150381,165.5,167.45,170.9,173.55,184.7,31,296.8387097,4.971094944,289.7,293.1,294.5,300.15,306.1,31,283.0096774,7.077822398,273.1,277.8,281.6,287.4,301.1,31,579.8451613,10.00472684,563.3,572.7,578.8,584.55,603.7
2012,1,31,28.37806452,1.593636134,25.3,27.37,28.28,29.055,32.58,31,79.42064516,3.612201485,73.61,76.71,78.63,82.54,86.88,31,162.7,2.890674662,158,160.25,162.4,165.7,166.9,31,284.3419355,3.566676716,280.6,281.9,283,286.25,292.3,31,270.5129032,5.47629692,261.6,266.45,270.4,274.25,280.2,31,554.8580645,4.921908451,543.6,551.65,555.3,558.65,564.6
2012,2,29,27.88034483,1.258994732,25.85,27,27.82,28.86,30.41,29,79.52724138,3.478014516,73.47,77.83,79.1,81.66,87.4,29,161.5137931,3.162698231,156.3,159.3,161.9,163,167.1,29,279.8137931,1.946741625,276.8,278.1,280,281.3,283.2,29,268.9068966,5.68286466,260,263.6,268.9,272.6,280.3,29,548.7413793,5.476020273,538.4,544.3,549.9,552.2,557.2
2012,3,31,26.37903226,1.801888555,24.02,24.71,26,27.435,31.05,31,80.54645161,4.21879489,75.31,76.85,79.81,83.03,91.3,31,164.3225806,4.368883128,157.2,160.75,164.9,167.5,171.8,31,280.9806452,2.601719861,275.7,279.3,281.6,283.2,284.1,31,271.2516129,9.306408937,256.5,262.9,271.5,276.7,289.1,31,552.2451613,9.801729055,533.2,543.8,555.5,559.65,566.2
2012,4,30,25.74133333,2.497224298,22.04,23.6125,25.45,27.505,30.87,30,79.29666667,5.652537016,71.29,75.2625,77.605,84.085,90.83,30,161.7533333,6.321268605,153.1,157.15,160.3,165.7,175.1,30,276.13,4.247851384,270.1,272.425,276.1,279.8,283.3,30,266.7833333,13.40689692,246.6,257.025,264.05,277.175,295.3,30,542.9066667,14.43539552,518.4,531.725,542.2,550.7,572.1
2012,5,31,27.0216129,1.558762536,25.14,25.88,26.67,27.625,31.44,31,82.01290323,3.604202356,77.41,79.4,81.82,83.55,95.08,31,165.0193548,4.756778977,159.4,160.95,164.6,167.6,177.3,31,278.2064516,3.826132554,269.7,275.35,278.8,281.3,283.8,31,274.0451613,8.704973242,262,267.7,273.5,276.85,300.1,31,552.2516129,10.22525863,534.3,544.85,551.5,558.5,574.7
2012,6,30,26.58733333,1.62300261,24.14,25.62,26.205,27.2875,32.03,30,80.88266667,3.756627186,74.99,78.6725,80.24,82.25,92.42,30,161.0333333,4.456327027,153.5,157.925,160.45,163.15,171.7,30,264.1466667,2.932661888,257.4,262.25,264.8,266.575,268.8,30,268.5033333,8.994576271,252.6,262.825,267.1,272.075,290.6,30,532.6633333,10.50640144,510,526.3,533.2,538.4,553.5
2012,7,31,24.77225806,1.223109997,22.46,24.065,24.69,25.435,28.6,31,74.5016129,3.081341804,69.27,73.02,74.12,75.33,82.57,31,147.1935484,5.150270898,138.5,143,147,151.75,155.5,31,243.0806452,8.332123353,228.4,236.4,243.6,249.8,256.4,31,246.4612903,8.95822443,230.2,240.9,246.3,251.25,264.4,31,489.5483871,17.14008695,458.6,477.4,489.4,500.8,518.8
2012,8,31,23.93516129,1.468034675,21.77,22.89,23.69,24.89,27.1,31,71.60451613,2.86102993,67.52,70.19,71.02,72.42,80.54,31,134.8548387,1.895404743,131,133.6,134.8,136.4,137.8,31,211.8032258,9.151848042,197.7,204.2,211.1,219.45,227.4,31,230.3870968,5.087942737,220.9,227.35,230.6,232.8,241.6,31,442.1870968,11.36138906,419.6,433.95,443.7,449.4,461.8
2012,9,30,24.74466667,2.479809132,21.55,23.0625,24.305,25.7775,32.61,30,74.646,5.861399503,66.69,70.9,73.66,77.5775,90.75,30,140.84,9.555413703,130.6,132.875,135.85,149.625,158.1,30,192.5533333,3.568708192,186.4,189.45,193.2,195.55,197.4,30,240.24,15.60606867,219.8,228.8,237.85,251.425,274.6,30,432.78,16.33024273,406.3,419.875,432.05,444.85,462.1
2012,10,31,24.32129032,1.273053395,22.14,23.525,24.09,25.245,27.62,31,73.05516129,2.594258881,69.01,70.565,72.94,74.985,77.9,31,141.4258065,2.455737193,137.1,139.55,142,143.6,144.3,31,202.1064516,2.050192753,197.7,200.7,202.6,203.75,205.1,31,238.7935484,5.915681729,229.6,232.65,239.3,243.75,248,31,440.9096774,4.398056756,433.5,436.7,441.6,444.25,448.2
2012,11,30,24.62533333,0.988505432,22.99,23.855,24.665,25.5325,26.4,30,69.87466667,1.558276531,66.56,69.0775,70,70.7275,72.84,30,136.82,0.284544403,136,136.7,136.9,137,137.1,30,208.2566667,1.767656413,205.4,206.825,208.2,209.75,211.2,30,231.32,2.343207351,227.3,229.45,231.25,233.35,235.3,30,439.5833333,2.171299203,434.6,438.725,439.5,440.95,443.2
2012,12,31,25.11548387,3.802201852,21.66,22.125,23.42,27.61,33.76,31,70.26129032,6.05926714,64.61,66.455,67.3,71.05,84.31,31,135.9935484,3.814877498,133.4,133.8,134.6,135.6,146.5,31,213.6677419,1.385011937,211.3,212.65,213.7,214.55,216.6,31,231.3677419,12.96074553,220.8,223.15,224.7,232.45,259.8,31,445.0129032,14.08696187,434.3,435.8,437.9,446.8,476
2013,1,31,30.38516129,3.672896106,24.63,27.3,30.6,33.125,37.78,31,81.53064516,8.441088767,75.26,75.885,76.87,83.16,108.1,31,161.7967742,14.41507276,140.8,150.15,157.6,172.85,187.5,31,250.7193548,31.13575029,208.1,221.8,235,285.4,287.7,31,273.7032258,22.98575623,247.7,254.15,274.5,283.55,326.8,31,524.4354839,48.71904178,455.8,475.65,555.7,566.4,614.3
2013,2,28,30.97035714,2.655793781,26.78,28.545,30.89,32.4325,38.15,28,82.11392857,5.267320873,74.18,78.3475,82.12,84.0325,93.6,28,167.9464286,8.031211437,157.4,162.675,168.2,169.425,192.1,28,296.1214286,7.344756615,284.5,290.625,295.7,300.875,308.6,28,281.0285714,12.14440451,265.1,270.025,282,287.625,315,28,577.175,17.75741108,551.8,562.575,575.7,586.825,614.6
